0.47504,152.27
-0.025002,152.39
-0.025002,152.57
-0.025002,152.8
-0.025002,152.86
0.47504,152.78
0.47504,152.44
-0.025002,152.01
-0.025002,152.73
-0.025002,152.4
0.47504,152.27
-0.025002,152.19
-0.025002,152.37
-0.025002,152.85
-0.025002,152.19
0.47504,152.36
-0.025002,152.5
-0.025002,152.6
0.47504,152.55
-0.025002,152.62
0.47504,152.44
0.47504,153.36
-0.025002,152.55
-0.025002,152.32
-0.025002,152.03
-0.025002,152.68
0.47504,152.71
0.47504,152.29
0.47504,152.65
0.47504,152.61
0.47504,152.6
0.47504,152.83
0.47504,152.41
-0.025002,152.49
-0.025002,152.29
0.47504,152.19
0.47504,152.32
-0.025002,152.22
0.47504,152.41
-0.025002,152.5
-0.025002,152.53
-0.025002,152.5
-0.025002,152.45
-0.025002,152.5
-0.025002,152.45
-0.025002,152.95
-0.025002,152.5
-0.025002,152.6
-0.025002,152.55
-0.025002,152.27
0.47504,152.27
-0.025002,152.18
0.47504,152.12
-0.025002,152.5
-0.025002,152.02
0.47504,152.17
-0.025002,152.17
-0.025002,152.23
-0.025002,152.3
-0.025002,152.12
-0.025002,152.17
-0.025002,152.65
-0.025002,152.19
-0.025002,152.24
-0.025002,152.55
-0.025002,152.33
-0.025002,152.22
0.47504,152.33
0.47504,152.32
0.47504,152.06
-0.025002,152.69
-0.025002,152.42
0.47504,153
-0.025002,152.55
-0.025002,152
-0.025002,152.55
-0.025002,152.45
-0.025002,152.55
-0.025002,152.87
-0.025002,152.4
-0.025002,152.81
-0.025002,151.88
-0.025002,152.24
0.47504,152.07
-0.025002,152.09
-0.025002,152.56
0.47504,152.31
-0.52504,152.4
-0.025002,152.43
0.47504,152.48
-0.025002,152.4
0.47504,151.97
-0.025002,151.95
-0.025002,152.22
0.47504,152.13
-0.025002,152.39
-0.025002,152.03
-0.025002,152.29
0.47504,152.32
0.47504,152.62
-0.025002,152.57
0.47504,152.36
-0.52504,151.83
0.47504,152.42
0.47504,152
0.47504,152.63
0.47504,152.55
0.47504,152.42
-0.025002,151.95
0.47504,151.7
-0.025002,152.39
-0.025002,151.93
0.47504,152.31
0.47504,152.44
0.47504,152.5
-0.025002,152.27
-0.025002,152.14
-0.025002,152.02
-0.025002,152.5
-0.025002,151.92
-0.025002,152.16
-0.025002,152.31
0.47504,152.45
0.47504,151.93
0.47504,152.35
-0.025002,152.25
-0.025002,152.04
0.47504,152.42
0.47504,152.21
0.47504,152.45
0.47504,152.82
-0.025002,152.08
0.47504,152.45
-0.025002,152.55
0.47504,152.5
-0.025002,152.15
-0.025002,152.2
-0.025002,152.65
-0.025002,152.27
-0.025002,152.07
-0.025002,152.02
0.47504,152.15
0.47504,152.35
0.47504,152.17
-0.025002,152.45
-0.025002,152.45
0.47504,152.5
0.47504,152.36
-0.025002,151.85
-0.025002,151.86
0.47504,152.45
-0.025002,151.77
-0.025002,152.11
-0.025002,152.08
-0.025002,153.12
-0.025002,152.57
-0.025002,152.52
-0.025002,152.32
-0.025002,152.55
-0.025002,152.69
-0.025002,152.46
-0.025002,152.78
0.47504,152.41
-0.025002,152.61
0.47504,152.31
0.47504,152.62
-0.025002,152.12
-0.025002,152.03
-0.025002,151.91
-0.025002,152.11
-0.025002,152.65
-0.025002,151.83
-0.025002,152.87
-0.025002,152.21
-0.025002,152.73
0.47504,152.23
-0.025002,152.71
-0.025002,152.55
0.47504,152.4
0.47504,152.57
-0.025002,152.39
-0.025002,152.44
0.47504,152.37
0.47504,152.55
-0.025002,152.38
-0.025002,152.69
-0.025002,152.05
0.47504,152.09
-0.025002,152.09
0.47504,153.07
-0.025002,152.52
-0.025002,152.55
-0.025002,152.6
-0.025002,152.42
0.47504,152.6
0.47504,152.26
-0.025002,152.42
-0.025002,152.62
0.47504,152.17
0.47504,152.18
-0.025002,152.59
0.47504,152.55
-0.025002,152.09
-0.025002,152.32
-0.025002,152.29
-0.025002,152.42
-0.025002,152.84
-0.025002,152.4
-0.025002,152.22
-0.025002,152.22
-0.025002,152.18
0.47504,152.55
0.47504,152.12
-0.025002,152.57
-0.025002,152.1
-0.025002,152.42
0.47504,152.83
-0.025002,152.55
-0.025002,152.5
-0.025002,152.23
-0.025002,152.3
0.47504,151.83
0.47504,152.71
-0.025002,152.16
0.47504,152.31
-0.025002,152.44
-0.025002,152.4
-0.025002,152.67
-0.025002,152.22
0.47504,152.1
-0.025002,151.79
-0.025002,152.16
-0.025002,152.15
-0.025002,152.52
-0.025002,152.55
-0.025002,152.4
-0.025002,152.01
0.47504,151.76
-0.025002,152.09
-0.025002,152.14
0.47504,152.19
-0.025002,152.48
-0.025002,152.88
-0.025002,152.45
-0.025002,152.5
-0.025002,152.8
-0.025002,152.5
-0.025002,152.74
-0.025002,152.25
-0.025002,152.6
-0.025002,152.45
-0.025002,152.87
-0.025002,152.55
-0.025002,152.55
0.47504,152.55
-0.025002,152.22
-0.025002,152.69
0.47504,152.01
-0.025002,151.81
-0.025002,151.91
-0.025002,152.69
-0.025002,152.6
-0.025002,152.15
-0.025002,152.17
0.47504,152.1
-0.025002,152.32
-0.025002,152.05
-0.025002,152.11
-0.025002,152.43
-0.025002,152.6
-0.025002,152.69
-0.025002,152.39
-0.025002,152.14
0.47504,152.27
-0.025002,152.01
0.47504,152.45
-0.025002,152.38
0.47504,152.37
-0.025002,152.84
-0.025002,154.04
-0.025002,152.89
-0.025002,153.59
0.47504,152.97
-0.025002,152.43
-0.025002,152.34
-0.025002,153.49
-0.025002,152.52
-0.025002,152.15
-0.025002,152.31
-0.025002,152.29
-0.025002,152.16
-0.025002,152.25
-0.025002,153.06
-0.025002,152.59
0.47504,152.59
-0.025002,151.91
-0.025002,152.25
-0.025002,152.24
-0.025002,152.09
-0.025002,152.36
-0.025002,152.41
-0.025002,152.22
-0.025002,152.52
-0.025002,152.6
-0.025002,152.74
-0.025002,152.15
-0.025002,152.52
-0.025002,152.38
-0.025002,152.07
-0.025002,152.17
-0.025002,152.47
-0.025002,152.67
-0.025002,152.99
0.47504,152.57
-0.025002,152.4
0.47504,152.42
0.47504,152.42
-0.025002,152.55
-0.025002,152.6
0.47504,152.93
-0.025002,151.98
0.47504,152.7
0.47504,152.31
-0.025002,152.17
-0.025002,152.51
0.47504,153.16
-0.025002,152.47
-0.025002,152.59
-0.025002,152.03
0.47504,152.11
-0.52504,151.84
-0.025002,152.04
-0.025002,151.94
-0.025002,152.64
0.47504,152.32
-0.025002,152.18
-0.025002,152.74
0.47504,152.45
-0.025002,152.5
-0.025002,152.45
-0.025002,152.21
-0.025002,152.03
-0.025002,152.14
-0.025002,153.34
-0.025002,152.97
-0.025002,152.52
-0.025002,152.05
0.47504,151.83
-0.025002,151.91
-0.025002,152.71
-0.025002,151.89
-0.025002,152.55
-0.025002,152.29
0.47504,152.55
-0.025002,152.27
-0.025002,151.94
-0.025002,152.57
0.47504,152.22
0.47504,152.42
0.47504,152.38
-0.025002,152.65
0.47504,152.29
-0.025002,152.69
-0.025002,152.4
-0.025002,152.45
-0.025002,151.95
0.47504,152.1
0.47504,152.12
-0.025002,152.07
-0.025002,152.24
-0.025002,152.69
-0.025002,152.57
-0.025002,152.41
0.47504,152.2
-0.025002,152.09
-0.025002,152.56
-0.025002,152.55
-0.025002,153.45
-0.025002,152.27
-0.025002,152.53
-0.025002,151.92
0.47504,152.04
-0.025002,152.08
0.47504,152.12
-0.025002,152.26
-0.025002,151.68
-0.025002,152.91
0.47504,152.32
0.47504,152.16
0.47504,152.32
-0.025002,152.32
0.47504,152.36
-0.025002,152.6
-0.025002,153.01
-0.025002,152.42
-0.025002,152.42
0.47504,152.2
0.47504,152.08
0.47504,152.21
-0.025002,152.17
-0.52504,152.11
-0.025002,152.11
-0.025002,152.14
-0.025002,152.55
-0.025002,152.77
-0.025002,152.09
-0.025002,152.14
0.47504,151.89
-0.025002,152.5
-0.025002,152.34
0.47504,152.62
-0.025002,152.65
0.47504,152.33
-0.025002,151.89
-0.025002,152.28
0.47504,151.75
-0.025002,151.95
-0.025002,152
-0.025002,152.42
-0.025002,152.29
-0.025002,152.1
0.47504,152.6
0.47504,152.23
-0.025002,152.61
0.47504,152.32
0.47504,152.24
-0.025002,152.41
-0.025002,152.41
0.47504,152.12
0.47504,152.55
0.47504,152.72
-0.025002,152.27
-0.025002,152.74
-0.025002,153.02
-0.025002,152.63
-0.025002,152.18
-0.025002,152.45
-0.025002,152.61
0.47504,152.69
0.47504,152.55
-0.025002,153.31
-0.025002,152.86
0.47504,152.41
0.47504,152.45
-0.025002,152.07
-0.025002,152.13
0.47504,152.08
-0.025002,152.55
-0.025002,152.55
0.47504,152.12
-0.025002,151.82
0.47504,152.23
0.47504,152.27
-0.025002,152.89
-0.025002,152.45
0.47504,152.52
-0.025002,152.36
0.47504,152.55
-0.025002,152.59
-0.025002,151.94
-0.025002,152.05
-0.025002,153.86
-0.025002,152.74
-0.025002,152.64
-0.025002,152.09
0.47504,152.19
-0.025002,152.22
-0.025002,152.31
0.47504,152.19
-0.025002,152.19
-0.025002,152.45
-0.025002,152.45
0.47504,152.16
-0.025002,152.24
0.47504,151.91
-0.025002,151.84
-0.025002,151.93
-0.025002,152.09
0.47504,152.01
0.47504,152.56
-0.025002,152.62
-0.025002,152.51
-0.025002,152.5
-0.025002,152.19
-0.025002,152.59
-0.025002,152.55
-0.025002,152.22
0.47504,151.83
-0.025002,152.45
-0.025002,152.45
0.47504,152.11
0.47504,152.82
-0.025002,151.72
-0.025002,152.55
0.47504,152.55
-0.025002,153.09
-0.025002,152.45
-0.025002,152.02
-0.025002,151.92
-0.025002,152.12
-0.025002,151.86
-0.025002,152.36
-0.025002,152.32
-0.025002,152.52
-0.025002,152.36
-0.025002,152.5
-0.025002,152.12
0.47504,152.33
0.47504,151.89
-0.025002,152.6
-0.025002,153.49
-0.025002,152.31
0.47504,152.96
-0.025002,152.79
-0.025002,153.68
-0.025002,152.61
-0.025002,152.91
0.47504,153.01
-0.025002,152.45
-0.025002,152.71
-0.025002,152.55
-0.025002,152.58
-0.025002,152.29
-0.025002,152.27
-0.025002,152.58
-0.025002,153.03
-0.025002,152.57
-0.025002,152.74
0.47504,152.23
-0.025002,151.88
0.47504,152.87
0.47504,152.45
-0.025002,153.84
-0.025002,152.45
-0.025002,152.31
-0.025002,152.48
-0.025002,151.76
0.47504,152.17
-0.025002,152.06
0.47504,152.07
-0.025002,152.41
0.47504,152.47
-0.025002,152.32
-0.025002,153.01
0.47504,152.26
-0.025002,153.35
-0.025002,152.33
-0.025002,152.42
0.47504,152.64
-0.025002,152.12
-0.025002,152.69
-0.025002,152.45
0.47504,152.91
-0.025002,151.96
-0.025002,152.12
-0.025002,152.26
-0.025002,153.86
-0.025002,152.6
0.47504,152.3
0.47504,153.23
-0.025002,153.15
0.47504,152.69
-0.025002,152.04
-0.025002,152.52
-0.025002,152.42
0.47504,153.01
-0.025002,152.6
0.47504,152.93
-0.025002,152.65
-0.025002,153.44
-0.025002,152.74
-0.025002,153.63
0.47504,153.01
-0.025002,152.69
-0.025002,153.48
0.47504,152.15
0.47504,153.16
-0.025002,152.29
-0.025002,152.46
-0.025002,152.26
-0.025002,152.45
-0.025002,152.06
0.47504,152.5
-0.025002,152.45
-0.025002,152.45
0.47504,152.65
-0.025002,152.41
-0.025002,152.17
-0.025002,151.7
-0.025002,152.57
-0.025002,153.41
0.47504,153.6
-0.025002,154.22
-0.025002,152.32
-0.025002,151.98
-0.025002,152.05
-0.025002,152.11
-0.025002,152.45
-0.025002,151.95
0.47504,152.29
-0.025002,152.02
0.47504,152.45
-0.025002,151.93
-0.025002,152.55
-0.025002,152.55
0.47504,152.97
0.97507,152.82
-0.025002,151.96
-0.52504,152.42
0.47504,152.09
-0.025002,152.14
-0.025002,152.21
-0.025002,152.65
-0.025002,152.09
0.47504,152.26
-0.025002,152.22
0.47504,152.5
0.47504,152.9
-0.025002,152.5
0.47504,152.45
-0.025002,152.19
-0.025002,152.08
0.47504,151.8
-0.025002,151.81
-0.025002,151.98
-0.025002,152.17
0.47504,152.24
-0.025002,151.98
0.47504,152.36
-0.025002,151.84
0.47504,151.8
-0.025002,151.9
-0.025002,152.03
-0.025002,152.21
0.47504,152.55
0.47504,152.25
-0.025002,152.2
-0.025002,152.32
-0.025002,152.64
-0.025002,152.97
-0.025002,152.97
-0.025002,153.84
-0.025002,152.74
0.47504,152.88
-0.025002,152.92
-0.025002,152.55
-0.025002,152.6
-0.025002,152.09
-0.025002,152.5
-0.025002,152.55
-0.025002,152.5
0.47504,152.2
0.47504,152.18
-0.025002,152.73
-0.025002,152.53
0.47504,152.33
-0.025002,152.68
0.47504,151.95
-0.025002,152.59
-0.025002,152.08
-0.025002,152.08
0.47504,151.91
-0.025002,152.27
-0.025002,152.09
-0.025002,152.65
0.47504,152.11
-0.025002,153.49
-0.025002,152.15
0.47504,151.91
-0.025002,152.52
-0.025002,152.6
-0.025002,152.78
-0.025002,152.6
-0.025002,152.6
-0.025002,152.28
0.47504,152.21
-0.025002,152.97
-0.025002,152.22
-0.025002,153.26
0.47504,152.61
-0.025002,152.29
0.47504,152.14
-0.025002,152.66
0.47504,152.56
0.47504,152.6
-0.025002,152.5
-0.025002,152.78
-0.025002,152.35
-0.025002,151.91
0.47504,152.07
-0.025002,152.27
-0.52504,152.26
-0.025002,152.55
-0.025002,152.32
0.47504,152.32
0.47504,152.6
-0.025002,152.31
0.47504,152.5
0.47504,152.4
-0.025002,152.29
-0.025002,152.6
-0.025002,152.51
-0.025002,152.59
-0.025002,152.48
-0.025002,152.6
-0.025002,152.2
0.47504,152.11
-0.025002,152.27
-0.025002,152.6
-0.025002,152.55
-0.025002,152.19
0.47504,152.11
0.47504,152.01
0.47504,152.09
0.47504,153.06
-0.025002,152.22
-0.025002,152.09
0.47504,153.07
-0.025002,152.53
-0.025002,151.94
-0.025002,152.23
0.47504,152.26
0.47504,152.16
0.47504,152.99
-0.025002,152.57
0.47504,152.5
-0.025002,152.55
0.47504,152.12
-0.025002,152.1
0.47504,151.81
-0.025002,152.42
-0.025002,152.24
0.47504,152.88
-0.52504,152.21
0.47504,152.55
0.47504,152.8
-0.025002,152.38
-0.025002,153.25
-0.025002,152.74
-0.025002,152.45
0.47504,152.21
-0.025002,151.92
0.47504,152.22
-0.025002,152.09
0.47504,151.83
-0.025002,151.8
-0.025002,152.48
-0.025002,152
0.47504,152.16
-0.025002,152.41
-0.025002,152.24
-0.025002,152.87
-0.025002,152.64
-0.025002,152.22
0.47504,152.24
-0.025002,152.55
-0.025002,152.6
0.47504,151.84
0.47504,152.45
-0.025002,152.62
-0.025002,152.97
-0.025002,152.45
0.47504,152.45
-0.025002,152.47
-0.025002,152.36
-0.025002,152.09
0.47504,152.2
-0.025002,152.55
0.47504,152.5
0.47504,152.55
-0.025002,152.22
-0.025002,152.47
0.47504,152.55
0.47504,152.6
-0.025002,152.27
-0.025002,152.66
0.47504,152.61
0.47504,152.07
-0.025002,152.15
-0.025002,152.24
-0.025002,152.07
-0.025002,152.04
0.47504,152.12
-0.025002,152.35
-0.025002,152.23
-0.025002,152.22
0.47504,152.12
-0.025002,152.14
-0.025002,153.49
0.47504,152.76
-0.025002,152.55
-0.025002,152.78
0.47504,152.73
-0.025002,151.77
-0.025002,152
0.47504,152.59
-0.025002,152.87
0.47504,153.01
-0.025002,152.42
-0.025002,152.55
-0.025002,152.45
0.47504,152.22
-0.025002,152.45
-0.025002,152.55
0.47504,152.5
0.47504,152.27
-0.025002,152.23
-0.025002,152.55
-0.025002,152.6
-0.025002,152.24
0.47504,152.86
-0.025002,152.09
-0.025002,152.65
-0.025002,152.56
0.47504,153.94
-0.025002,152.31
0.47504,152.15
-0.025002,152.22
-0.025002,152.6
-0.025002,151.95
-0.025002,152.78
0.47504,152.22
-0.025002,152.27
-0.025002,152.14
-0.025002,152.52
0.47504,152.43
0.47504,152.88
-0.025002,152.75
0.47504,152.6
-0.025002,152.69
-0.025002,152.15
0.47504,152.12
0.47504,152.09
-0.025002,152.42
-0.025002,151.78
-0.025002,152.33
0.47504,152.11
0.47504,151.85
-0.025002,152.06
0.47504,152.18
0.47504,152.14
-0.025002,152.69
-0.025002,152.53
-0.025002,152.19
0.47504,151.96
-0.025002,152.28
-0.025002,152.42
0.47504,152.06
-0.025002,152.87
0.47504,152.23
0.47504,152.15
-0.025002,152.4
-0.025002,152.45
-0.025002,152.63
-0.025002,151.4
0.47504,151.86
0.47504,152.21
-0.025002,152.12
-0.025002,152.97
0.47504,152.46
-0.025002,152.22
-0.025002,151.96
0.47504,151.94
-0.025002,152.02
0.47504,151.96
0.47504,152.31
-0.025002,152.11
0.47504,152.15
-0.025002,152.22
-0.025002,152.07
-0.025002,152.46
-0.025002,152.45
0.47504,152.6
-0.025002,152.1
-0.025002,152.05
0.47504,152.33
0.47504,152.05
-0.025002,153.36
-0.025002,152.38
-0.025002,152.6
-0.025002,152.26
0.47504,152.19
-0.025002,151.99
0.47504,152.17
0.47504,151.95
-0.025002,152.21
-0.025002,152.29
-0.025002,152.4
-0.025002,152.12
0.47504,152.18
-0.025002,152.19
-0.025002,152.45
-0.52504,152.39
-0.025002,152.22
-0.025002,152.62
-0.025002,151.94
-0.025002,152.06
-0.025002,152.09
-0.025002,152.15
-0.025002,152.59
-0.025002,152.27
-0.025002,152.19
-0.025002,152.12
-0.025002,152.23
0.47504,151.88
-0.025002,152.22
0.47504,152.5
0.47504,152.5
-0.52504,152.5
-0.025002,153.49
-0.025002,152.45
-0.025002,152.16
-0.025002,151.86
0.47504,152.5
-0.025002,152.51
-0.025002,152.72
-0.025002,153.01
-0.025002,152.13
-0.025002,152.72
-0.025002,151.78
-0.025002,152.78
0.47504,152.48
-0.025002,152.47
-0.025002,152.96
-0.025002,152.51
-0.025002,152.55
-0.025002,152.24
0.47504,152.07
0.47504,152.77
-0.025002,152.32
-0.025002,152.16
-0.025002,152.14
0.47504,152.95
-0.025002,153.58
-0.025002,152.89
-0.025002,152.71
-0.025002,152.29
0.47504,152.09
0.47504,152.86
0.47504,152.92
-0.025002,152.91
0.47504,152.68
-0.025002,152.77
0.47504,151.82
-0.025002,153.11
0.47504,152.3
0.47504,153.39
0.97507,152.51
0.47504,152.28
-0.025002,152.47
-0.025002,152.6
-0.025002,152.28
-0.025002,152.81
-0.025002,152.55
-0.025002,152.63
-0.025002,153.05
-0.025002,152.07
-0.025002,152.5
0.47504,152.21
-0.025002,153.25
-0.025002,152.5
-0.025002,152.6
0.47504,152.98
0.47504,152.11
-0.025002,152.6
-0.025002,152.45
-0.025002,152.28
-0.025002,152.81
0.47504,152.4
-0.025002,152.39
-0.52504,152.5
0.47504,152.1
0.47504,152.09
-0.025002,152.6
-0.025002,152.62
-0.025002,152.02
-0.025002,152.22
-0.025002,152.91
-0.025002,152.5
-0.025002,153.01
0.47504,152.47
-0.025002,152.67
0.47504,152.76
-0.025002,152.68
-0.025002,153.05
-0.025002,152.48
-0.52504,152.63
0.47504,152.96
0.47504,152.35
-0.025002,151.83
-0.025002,152.64
-0.025002,152
0.47504,152.16
-0.025002,152.45
-0.025002,152.55
0.47504,152.18
-0.025002,152.5
0.47504,152.45
-0.025002,152.36
-0.025002,152.81
-0.025002,152.05
0.47504,152.26
0.47504,152.76
-0.025002,152.11
-0.025002,152.5
0.47504,152.23
0.47504,152.23
0.47504,152.64
0.47504,152.59
-0.025002,152.57
-0.025002,152.22
-0.025002,152.38
0.47504,152.19
-0.025002,152.91
-0.025002,152.05
-0.025002,152.26
-0.52504,152.48
0.47504,152.39
0.47504,152.26
0.47504,151.97
-0.52504,152.2
-0.025002,152.11
-0.025002,152.23
-0.025002,152.55
-0.025002,152.88
0.47504,154.14
0.47504,152.24
0.47504,152.46
-0.025002,152.27
-0.025002,152.65
-0.025002,152.26
-0.025002,152.5
0.47504,152.45
-0.025002,152.16
0.47504,152.62
0.47504,152.55
-0.025002,152.55
-0.025002,152.36
-0.025002,152.62
-0.025002,152.51
0.47504,151.93
0.47504,151.9
-0.025002,152.26
0.47504,152.87
-0.025002,152.45
-0.025002,152.17
-0.025002,152.55
0.47504,152.23
0.47504,152.32
0.47504,152.45
-0.025002,152.44
0.47504,152.59
-0.025002,152.29
-0.025002,151.98
0.47504,151.83
0.47504,152.78
-0.025002,151.89
0.47504,152.29
-0.025002,151.96
0.47504,152.29
0.47504,152.6
0.47504,151.99
0.47504,152.09
0.47504,152.51
-0.025002,152.31
-0.025002,152.5
0.47504,151.85
0.47504,152.64
0.47504,152.85
-0.025002,152.32
-0.025002,153.06
0.47504,153.58
-0.025002,152.83
-0.025002,152.14
0.47504,152.36
0.47504,153.45
-0.025002,153.01
-0.025002,152.88
-0.025002,152.62
-0.025002,152.62
-0.025002,152.91
-0.025002,152.33
-0.025002,151.92
-0.025002,152.91
-0.025002,152.55
-0.025002,152.5
-0.025002,152.45
-0.025002,152.51
-0.025002,152.04
-0.025002,152.27
0.47504,152.03
-0.025002,152.05
-0.025002,151.64
0.47504,152.21
-0.025002,152.55
-0.025002,152.5
0.47504,152.5
0.47504,152.87
-0.025002,152.32
-0.025002,152.64
-0.025002,152.5
-0.025002,152.03
0.47504,152.5
-0.025002,152.42
0.47504,152.73
-0.025002,152.31
0.47504,152.93
0.47504,153.2
0.47504,152.83
-0.025002,152.06
-0.025002,152.97
-0.025002,152.42
-0.025002,152.5
0.47504,151.97
-0.025002,151.77
0.47504,151.89
-0.025002,152.14
-0.025002,152.4
-0.025002,152.87
0.47504,152.4
0.47504,153.35
0.47504,152.5
-0.025002,152.45
0.47504,152.45
-0.025002,152.49
-0.025002,152.51
0.47504,153.01
-0.025002,152.02
0.47504,152.12
-0.025002,152.36
-0.025002,152.47
-0.025002,152.51
-0.025002,152.73
-0.025002,152.87
0.47504,152.88
0.47504,152.78
-0.025002,152.83
-0.025002,152.28
0.47504,152.55
-0.025002,152.87
0.47504,152.91
0.47504,152.39
-0.025002,152.66
-0.025002,152.69
0.47504,152.48
-0.025002,152.55
0.47504,152.14
-0.025002,152.4
-0.025002,152.55
-0.025002,152.5
-0.025002,152.45
-0.025002,152.91
-0.025002,153.59
0.47504,152.6
0.47504,152.27
-0.025002,152.51
-0.025002,152.51
0.47504,152.87
-0.025002,152.68
-0.025002,152.27
0.47504,152.54
-0.025002,152.42
-0.025002,152.88
-0.025002,152.41
0.47504,152.23
0.47504,152.25
0.47504,152.47
-0.025002,152.36
-0.025002,152.22
0.47504,152.21
-0.025002,152
-0.025002,151.91
-0.025002,152.31
-0.025002,152.45
0.47504,152.19
0.47504,153.84
-0.025002,152.92
0.47504,152.96
0.47504,152.17
-0.025002,152.17
0.47504,151.97
-0.025002,152.49
-0.025002,151.98
-0.025002,152.02
-0.025002,151.9
0.47504,152.24
-0.025002,152.24
-0.025002,152.08
-0.025002,151.85
-0.025002,152.44
0.47504,152.69
0.47504,152.55
0.47504,152.24
-0.025002,152.13
0.47504,152.08
0.47504,153.32
-0.025002,152.82
-0.025002,152.82
-0.025002,152.82
-0.025002,153.35
0.47504,153.94
-0.025002,152.97
-0.025002,152.55
-0.025002,153.55
0.47504,153.34
-0.025002,153.84
0.47504,153.49
-0.025002,152.69
-0.025002,152.4
-0.025002,152.88
-0.025002,152.84
-0.025002,152.45
-0.025002,153.01
0.47504,152.87
0.47504,152.5
-0.025002,152.62
-0.025002,152.92
-0.025002,152.5
-0.025002,152.5
0.47504,152.45
-0.025002,152.4
0.47504,152.77
0.47504,152.02
-0.025002,152.11
0.47504,152.36
-0.025002,152.61
-0.025002,152.58
-0.025002,152.69
-0.025002,152.57
-0.025002,153.01
-0.025002,153.01
0.47504,152.76
-0.025002,152.26
0.47504,152.6
0.47504,152.13
-0.025002,152.77
0.47504,152.12
-0.025002,152.95
-0.025002,153.16
0.47504,153.9
-0.025002,152.32
0.47504,153.45
0.47504,151.95
-0.025002,152.04
-0.025002,152.45
0.47504,152.12
-0.025002,151.78
-0.025002,152.09
0.47504,152.59
-0.025002,152.46
0.47504,152.36
-0.025002,152.53
-0.025002,152.22
0.47504,152.35
-0.025002,152.93
0.47504,152.52
0.47504,152.49
-0.025002,152.49
0.47504,153.8
-0.025002,152.27
-0.025002,152.37
0.47504,152.26
0.47504,152.21
-0.025002,152.51
-0.025002,151.35
-0.025002,152.02
-0.025002,152.24
-0.025002,152.45
0.47504,152.07
-0.025002,151.87
0.47504,151.89
-0.025002,152.52
-0.025002,152.25
-0.025002,152.55
-0.025002,153.01
-0.025002,151.95
-0.025002,152.17
-0.025002,151.55
-0.025002,151.95
0.47504,152.05
0.47504,152.61
-0.025002,152.16
-0.025002,151.99
-0.025002,152.1
-0.025002,151.93
-0.025002,152.12
-0.025002,152.67
-0.025002,152.93
0.47504,152.62
0.47504,152.07
-0.025002,152.88
-0.025002,152.23
0.47504,152.33
-0.025002,152.32
-0.025002,152.19
-0.025002,152.34
-0.025002,152.98
-0.025002,151.99
0.47504,152.45
0.47504,152.69
-0.025002,152.01
0.47504,152.31
-0.025002,152.55
-0.025002,151.84
-0.025002,152.24
-0.025002,152.55
0.47504,152.92
-0.52504,152.55
0.47504,152.16
-0.025002,153.53
0.47504,153.1
0.47504,152.44
-0.025002,152.5
-0.025002,152.92
0.47504,152.12
0.47504,152.05
-0.025002,152.22
-0.025002,152.26
-0.52504,152.09
-0.025002,152.16
0.47504,153.08
-0.025002,152.96
-0.025002,152.24
-0.025002,152.55
0.47504,152.39
-0.025002,152.81
-0.025002,152.36
0.47504,152.19
-0.025002,152.21
-0.025002,152.31
0.47504,152.66
-0.025002,153.39
-0.025002,153.39
-0.025002,152.36
0.47504,153.06
0.47504,153.41
-0.025002,153.49
-0.025002,152.27
-0.025002,152.55
-0.025002,152.59
-0.025002,152.14
0.47504,152.26
0.47504,152.5
0.47504,152.82
-0.025002,152.06
-0.025002,152.78
0.47504,152.69
0.47504,152.73
-0.025002,152.12
-0.025002,153.01
-0.025002,152.45
-0.025002,152.45
-0.025002,152.44
-0.025002,152.4
-0.025002,152.69
-0.025002,152.63
0.47504,152.45
0.47504,153.39
0.47504,153.25
0.47504,153.01
0.47504,154.35
0.47504,152.49
-0.025002,152.45
-0.025002,153.84
0.47504,152.82
0.47504,152
-0.025002,152.36
-0.025002,152.81
-0.025002,152.55
0.47504,153.39
0.47504,152.64
-0.025002,152.16
0.47504,152.64
0.47504,152.16
-0.025002,152.21
-0.025002,152.07
0.47504,152.52
-0.025002,152.48
0.47504,152.17
-0.025002,151.88
-0.025002,151.82
-0.025002,152.12
0.47504,152.47
-0.025002,152.73
-0.025002,152.97
-0.025002,152.59
0.47504,152.51
0.47504,153.12
-0.025002,152.25
0.47504,152.59
-0.025002,152.49
-0.025002,152.6
-0.025002,152.27
0.47504,152.14
0.47504,152.47
-0.025002,153.03
-0.025002,152.97
0.47504,153.01
-0.025002,152.71
-0.025002,152.53
-0.025002,152.8
-0.025002,152.51
0.47504,152.45
0.47504,152.55
-0.025002,152.06
0.47504,151.97
0.47504,152.63
-0.025002,152.15
0.47504,152.59
-0.025002,152.4
-0.025002,152.55
0.47504,152.77
-0.025002,152.5
0.47504,152.7
-0.025002,152.45
-0.025002,152.36
-0.025002,152.32
0.47504,152.19
0.47504,152.06
0.47504,152.73
-0.025002,152.73
-0.025002,151.91
0.47504,153.79
-0.025002,152.56
-0.025002,152.64
-0.025002,153.55
-0.025002,152.09
0.47504,152.69
-0.025002,152.6
-0.025002,152.35
0.47504,152.35
0.47504,152.45
-0.025002,152.16
-0.025002,152.64
-0.025002,152.15
-0.025002,152.45
-0.025002,152.55
-0.025002,152.45
-0.025002,152.5
0.47504,151.82
-0.025002,152.41
-0.025002,152.45
-0.025002,152.91
0.47504,152.55
0.47504,152.5
-0.025002,152.17
-0.025002,152.64
-0.025002,152.16
-0.025002,152.16
